titles,text_author,а,без,бы,был,было,быть,в,вам,вас,во,вот,все,вы,да,даже,для,до,его,ее,ему,если,есть,еще,же,за,и,из,или,к,как,когда,ли,меня,мне,мы,на,не,него,нет,ни,ничего,но,ну,о,он,она,от,по,под,раз,с,себе,себя,со,так,теперь,то,только,тут,ты,у,уже,чего,человек,чем,что,это,я
Альбом,Чехов,0.01048951048951049,0,0.0017482517482517483,0.0017482517482517483,0.0034965034965034965,0,0.024475524475524476,0.0017482517482517483,0,0,0.0017482517482517483,0.0034965034965034965,0.0034965034965034965,0.0017482517482517483,0.0017482517482517483,0.006993006993006993,0.0034965034965034965,0.017482517482517484,0,0.006993006993006993,0,0,0.006993006993006993,0.0017482517482517483,0.0034965034965034965,0.05419580419580419,0.006993006993006993,0,0.008741258741258742,0.0034965034965034965,0.0017482517482517483,0,0,0.0034965034965034965,0.0034965034965034965,0.01048951048951049,0.022727272727272728,0.0034965034965034965,0,0,0,0,0.0017482517482517483,0.0017482517482517483,0.019230769230769232,0.0017482517482517483,0.0034965034965034965,0.0034965034965034965,0.0017482517482517483,0.0017482517482517483,0.0034965034965034965,0.0017482517482517483,0,0.0017482517482517483,0.005244755244755245,0,0.0034965034965034965,0,0,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0,0,0.0034965034965034965,0.013986013986013986,0,0.017482517482517484
АМЕРИКАНСКАЯ РЕКЛАМА,Зощенко,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,0,0.0031746031746031746,0.0031746031746031746,0.044444444444444446,0,0,0,0.0031746031746031746,0.006349206349206349,0,0.015873015873015872,0,0,0.0031746031746031746,0,0,0,0,0.0031746031746031746,0,0.009523809523809525,0.025396825396825397,0.04126984126984127,0,0,0,0.0031746031746031746,0,0.006349206349206349,0.006349206349206349,0.0031746031746031746,0.006349206349206349,0.006349206349206349,0.012698412698412698,0,0,0,0,0.0031746031746031746,0.0031746031746031746,0,0,0,0.006349206349206349,0.0031746031746031746,0,0,0.009523809523809525,0.0031746031746031746,0,0,0.0031746031746031746,0,0.006349206349206349,0.0031746031746031746,0.0031746031746031746,0,0.012698412698412698,0,0.012698412698412698,0,0,0,0.009523809523809525,0
Антрепренер под диваном,Чехов,0.008403361344537815,0,0.0024009603841536613,0.003601440576230492,0.004801920768307323,0.0012004801920768306,0.01680672268907563,0,0.003601440576230492,0.003601440576230492,0.0012004801920768306,0.006002400960384154,0.012004801920768308,0.0012004801920768306,0.004801920768307323,0,0.0024009603841536613,0.006002400960384154,0.003601440576230492,0.0012004801920768306,0.0012004801920768306,0,0.0024009603841536613,0.006002400960384154,0.008403361344537815,0.03361344537815126,0.004801920768307323,0.0012004801920768306,0.003601440576230492,0.008403361344537815,0.0012004801920768306,0.0012004801920768306,0.006002400960384154,0.008403361344537815,0.0012004801920768306,0.009603841536614645,0.025210084033613446,0.0024009603841536613,0,0.003601440576230492,0.0024009603841536613,0.006002400960384154,0.004801920768307323,0,0.008403361344537815,0.010804321728691477,0.007202881152460984,0.0012004801920768306,0.012004801920768308,0.0024009603841536613,0.012004801920768308,0.0012004801920768306,0.003601440576230492,0,0.0012004801920768306,0.0012004801920768306,0.015606242496998799,0.010804321728691477,0.0012004801920768306,0,0.0024009603841536613,0.003601440576230492,0.0012004801920768306,0.003601440576230492,0.0012004801920768306,0.008403361344537815,0.009603841536614645,0.02040816326530612
Анюта,Чехов,0.014629948364888123,0.0017211703958691911,0.0025817555938037868,0,0.0025817555938037868,0.0034423407917383822,0.0189328743545611,8.605851979345956e-4,0.0017211703958691911,0.0025817555938037868,0.0034423407917383822,0.012048192771084338,0.0025817555938037868,8.605851979345956e-4,8.605851979345956e-4,0.0017211703958691911,0.0051635111876075735,0.0017211703958691911,0.004302925989672977,0.0025817555938037868,8.605851979345956e-4,0.0017211703958691911,0.0034423407917383822,0.0025817555938037868,0.0025817555938037868,0.043029259896729774,0.006024096385542169,8.605851979345956e-4,0.00774526678141136,0.0068846815834767644,0.0025817555938037868,0.0017211703958691911,0,8.605851979345956e-4,0,0.021514629948364887,0.01721170395869191,8.605851979345956e-4,0.0025817555938037868,8.605851979345956e-4,8.605851979345956e-4,0.0034423407917383822,0.006024096385542169,8.605851979345956e-4,0.00946643717728055,0.006024096385542169,0.006024096385542169,0.0034423407917383822,8.605851979345956e-4,0,0.011187607573149742,0.0034423407917383822,8.605851979345956e-4,0,0.0068846815834767644,0.004302925989672977,0.0051635111876075735,0.0025817555938037868,8.605851979345956e-4,0.0068846815834767644,0.011187607573149742,0.004302925989672977,8.605851979345956e-4,0.0051635111876075735,0,0.012048192771084338,0.00946643717728055,0.006024096385542169
АРИСТОКРАТКА,Зощенко,0.041499330655957165,0.0013386880856760374,0.002677376171352075,0,0,0.0013386880856760374,0.028112449799196786,0.002677376171352075,0.002677376171352075,0.00535475234270415,0.0013386880856760374,0.004016064257028112,0.002677376171352075,0.0013386880856760374,0,0,0,0,0.004016064257028112,0,0,0,0,0,0.009370816599732263,0.04685408299866131,0.002677376171352075,0.002677376171352075,0.006693440428380187,0.009370816599732263,0.0013386880856760374,0.004016064257028112,0.006693440428380187,0.012048192771084338,0.006693440428380187,0.022757697456492636,0.0214190093708166,0,0.0013386880856760374,0.002677376171352075,0,0.0013386880856760374,0.002677376171352075,0,0,0.020080321285140562,0,0.00535475234270415,0.004016064257028112,0.002677376171352075,0.01740294511378849,0,0.0013386880856760374,0,0.0013386880856760374,0.0013386880856760374,0.0107095046854083,0.0013386880856760374,0.004016064257028112,0.0013386880856760374,0.008032128514056224,0,0.0013386880856760374,0,0,0.00535475234270415,0.0013386880856760374,0.030789825970548863
БАБА,Зощенко,0.009569377990430622,0,0,0,0,0,0.011961722488038277,0,0,0.009569377990430622,0.009569377990430622,0.007177033492822967,0.019138755980861243,0,0.0023923444976076554,0.007177033492822967,0,0.0023923444976076554,0,0,0.0023923444976076554,0.004784688995215311,0,0.007177033492822967,0,0.045454545454545456,0,0,0.0023923444976076554,0.011961722488038277,0,0.0023923444976076554,0.011961722488038277,0,0.0023923444976076554,0.009569377990430622,0.045454545454545456,0.0023923444976076554,0.0023923444976076554,0,0.009569377990430622,0,0.004784688995215311,0,0.01674641148325359,0.014354066985645933,0,0.0023923444976076554,0,0,0.01674641148325359,0,0.0023923444976076554,0.0023923444976076554,0.007177033492822967,0,0.014354066985645933,0.007177033492822967,0,0.0023923444976076554,0.007177033492822967,0,0,0,0.0023923444976076554,0.023923444976076555,0.011961722488038277,0.03110047846889952
БАНЯ,Зощенко,0.02857142857142857,0.0035714285714285713,0,0,0,0,0.03214285714285714,0,0,0,0,0.0035714285714285713,0,0.0035714285714285713,0.0035714285714285713,0,0,0.0017857142857142857,0.0017857142857142857,0.0017857142857142857,0,0.0035714285714285713,0.0017857142857142857,0.0125,0.008928571428571428,0.01607142857142857,0.0017857142857142857,0.0035714285714285713,0.0035714285714285713,0.0017857142857142857,0.0017857142857142857,0,0,0,0.0017857142857142857,0.010714285714285714,0.05,0,0.0017857142857142857,0,0.0017857142857142857,0.0017857142857142857,0.005357142857142857,0,0.0035714285714285713,0.0017857142857142857,0.0017857142857142857,0.007142857142857143,0,0.0017857142857142857,0.005357142857142857,0.005357142857142857,0,0,0,0,0.007142857142857143,0.007142857142857143,0.0035714285714285713,0.0017857142857142857,0.0035714285714285713,0,0,0,0,0.005357142857142857,0.005357142857142857,0.01607142857142857
Баран и барышня,Чехов,0.014732965009208104,0,0.003683241252302026,0,0.0055248618784530384,0.003683241252302026,0.029465930018416207,0.007366482504604052,0.007366482504604052,0,0.001841620626151013,0.003683241252302026,0.01289134438305709,0.003683241252302026,0.001841620626151013,0.003683241252302026,0.001841620626151013,0.003683241252302026,0,0.001841620626151013,0,0.003683241252302026,0.003683241252302026,0.001841620626151013,0.001841620626151013,0.02578268876611418,0.003683241252302026,0.001841620626151013,0.009208103130755065,0.007366482504604052,0,0.0055248618784530384,0.003683241252302026,0.007366482504604052,0,0.01289134438305709,0.020257826887661142,0,0.003683241252302026,0.003683241252302026,0,0.003683241252302026,0.003683241252302026,0,0.011049723756906077,0.01289134438305709,0.0055248618784530384,0,0,0,0.01289134438305709,0.001841620626151013,0,0.001841620626151013,0.0055248618784530384,0,0.0055248618784530384,0.003683241252302026,0,0,0.014732965009208104,0.001841620626151013,0.001841620626151013,0,0.003683241252302026,0.020257826887661142,0.001841620626151013,0.020257826887661142
Барон,Чехов,0.008651399491094147,0.0010178117048346056,0.008651399491094147,0.0035623409669211198,0.004071246819338422,0.0015267175572519084,0.024427480916030534,0.0015267175572519084,0.0010178117048346056,0.0010178117048346056,0,0.005089058524173028,0.0030534351145038168,0,0.002035623409669211,0.002035623409669211,0.0010178117048346056,0.017302798982188294,0.0010178117048346056,0.0066157760814249365,0.0071246819338422395,0,0.002035623409669211,0.004071246819338422,0.0055979643765903305,0.03918575063613232,0.007633587786259542,0.0015267175572519084,0.002544529262086514,0.005089058524173028,0.010687022900763359,0.0010178117048346056,0,0,0,0.015776081424936386,0.029516539440203562,0.0015267175572519084,0.0010178117048346056,0.0015267175572519084,0,0.005089058524173028,0,0.002544529262086514,0.03307888040712468,0.002544529262086514,0.0055979643765903305,0.0055979643765903305,5.089058524173028e-4,0.0030534351145038168,0.0061068702290076335,0.002035623409669211,0.0010178117048346056,5.089058524173028e-4,0.002035623409669211,0.0015267175572519084,0.0055979643765903305,0.002544529262086514,0,0,0.0030534351145038168,0.0030534351145038168,0,5.089058524173028e-4,0.0015267175572519084,0.0071246819338422395,0.0035623409669211198,0.0015267175572519084
Бенефис соловья,Чехов,0.011342155009451797,0,0.003780718336483932,0.001890359168241966,0.005671077504725898,0,0.026465028355387523,0,0.001890359168241966,0,0.003780718336483932,0.001890359168241966,0.003780718336483932,0,0,0.003780718336483932,0.001890359168241966,0.011342155009451797,0.001890359168241966,0.003780718336483932,0.001890359168241966,0,0.001890359168241966,0.001890359168241966,0.005671077504725898,0.054820415879017016,0.001890359168241966,0,0.005671077504725898,0,0.00945179584120983,0,0,0,0.01890359168241966,0.015122873345935728,0.01890359168241966,0,0,0,0,0.005671077504725898,0,0,0.017013232514177693,0.001890359168241966,0.003780718336483932,0,0.001890359168241966,0.003780718336483932,0.005671077504725898,0,0,0,0,0,0.005671077504725898,0.007561436672967864,0,0,0.003780718336483932,0.001890359168241966,0,0.001890359168241966,0,0.003780718336483932,0.001890359168241966,0
Беседа пьяного с трезвым чертом,Чехов,0.0037243947858473,0.0037243947858473,0.00186219739292365,0,0.00186219739292365,0.00186219739292365,0.020484171322160148,0,0.00186219739292365,0,0,0.00931098696461825,0.01675977653631285,0.00186219739292365,0.0037243947858473,0,0.00186219739292365,0.0037243947858473,0,0.00186219739292365,0,0.00186219739292365,0.00186219739292365,0.00931098696461825,0.00558659217877095,0.04283054003724395,0.00558659217877095,0.00186219739292365,0.0074487895716946,0.0037243947858473,0.00186219739292365,0.00186219739292365,0.00186219739292365,0,0.0111731843575419,0.00931098696461825,0.020484171322160148,0.0037243947858473,0.0037243947858473,0.00186219739292365,0,0.0074487895716946,0.0037243947858473,0.00186219739292365,0.01303538175046555,0,0,0.00558659217877095,0.00186219739292365,0,0.01303538175046555,0,0.00558659217877095,0.00186219739292365,0.0037243947858473,0.0074487895716946,0.00186219739292365,0.0037243947858473,0,0,0.0111731843575419,0.0074487895716946,0.00186219739292365,0.0037243947858473,0.0037243947858473,0.00931098696461825,0.00558659217877095,0.0074487895716946
Библиография,Чехов,0,0,0,0,0,0,0.007633587786259542,0,0,0,0,0,0,0,0,0.015267175572519083,0,0,0.007633587786259542,0,0,0.007633587786259542,0,0.007633587786259542,0.007633587786259542,0.04580152671755725,0.022900763358778626,0,0.022900763358778626,0,0,0.007633587786259542,0,0,0,0.007633587786259542,0,0,0,0,0,0,0,0,0,0,0,0.015267175572519083,0,0,0.007633587786259542,0.007633587786259542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Благодарный,Чехов,0.0016313213703099511,0,0.004893964110929853,0,0.0016313213703099511,0.0016313213703099511,0.01631321370309951,0.0016313213703099511,0.011419249592169658,0,0.0016313213703099511,0,0.01794453507340946,0.004893964110929853,0,0.0016313213703099511,0,0.03262642740619902,0.01631321370309951,0.011419249592169658,0.0016313213703099511,0,0.0032626427406199023,0.0032626427406199023,0.004893964110929853,0.03099510603588907,0.004893964110929853,0,0.008156606851549755,0.008156606851549755,0.0032626427406199023,0,0.004893964110929853,0.004893964110929853,0,0.009787928221859706,0.024469820554649267,0.0032626427406199023,0,0.0016313213703099511,0.0016313213703099511,0.011419249592169658,0,0.0032626427406199023,0.01957585644371941,0.011419249592169658,0.0032626427406199023,0.0032626427406199023,0,0.0032626427406199023,0.004893964110929853,0,0.0032626427406199023,0,0.013050570962479609,0,0.0065252854812398045,0,0,0.0016313213703099511,0.004893964110929853,0,0,0,0.0032626427406199023,0.009787928221859706,0.004893964110929853,0.008156606851549755
БЛЕДНОЛИЦЫЕ БРАТЬЯ,Зощенко,0,0.0023094688221709007,0,0,0.004618937644341801,0,0.013856812933025405,0,0.004618937644341801,0.004618937644341801,0,0.0023094688221709007,0,0.0023094688221709007,0,0,0.004618937644341801,0.004618937644341801,0.0023094688221709007,0.0023094688221709007,0,0.0023094688221709007,0.004618937644341801,0.009237875288683603,0.006928406466512702,0.046189376443418015,0.0023094688221709007,0.0023094688221709007,0.0023094688221709007,0,0,0.0023094688221709007,0.0023094688221709007,0.009237875288683603,0,0.025404157043879907,0.018475750577367205,0,0,0,0,0.004618937644341801,0,0,0.004618937644341801,0,0.0023094688221709007,0.0023094688221709007,0,0,0.013856812933025405,0,0.0023094688221709007,0.0023094688221709007,0,0.004618937644341801,0.004618937644341801,0,0.006928406466512702,0,0.009237875288683603,0.004618937644341801,0.0023094688221709007,0.006928406466512702,0,0.006928406466512702,0.004618937644341801,0.016166281755196306
Блины,Чехов,0.006357856494096276,0,0.006357856494096276,0,0,9.082652134423251e-4,0.029064486830154404,9.082652134423251e-4,0,0.0036330608537693005,9.082652134423251e-4,0.0018165304268846503,0.004541326067211626,0.0027247956403269754,0.0036330608537693005,9.082652134423251e-4,0.004541326067211626,9.082652134423251e-4,0.004541326067211626,0,0.005449591280653951,0.005449591280653951,0.0018165304268846503,0.010899182561307902,0.009082652134423252,0.04450499545867393,0.005449591280653951,0.007266121707538601,0.0018165304268846503,0.014532243415077202,0.0027247956403269754,9.082652134423251e-4,9.082652134423251e-4,9.082652134423251e-4,9.082652134423251e-4,0.009990917347865577,0.023614895549500452,0,9.082652134423251e-4,0.018165304268846504,0,0.004541326067211626,0.0027247956403269754,9.082652134423251e-4,0,0.0036330608537693005,0.0027247956403269754,0.0018165304268846503,0.0027247956403269754,0,0.004541326067211626,9.082652134423251e-4,9.082652134423251e-4,9.082652134423251e-4,0.0018165304268846503,0,0.014532243415077202,0.004541326067211626,0.0027247956403269754,0,0.004541326067211626,0.006357856494096276,9.082652134423251e-4,0,0.0036330608537693005,0.022706630336058128,0.010899182561307902,0.0018165304268846503
Брак по расчету,Чехов,0.012280701754385965,8.771929824561404e-4,0.0043859649122807015,0,8.771929824561404e-4,0,0.017543859649122806,0.005263157894736842,0.0017543859649122807,8.771929824561404e-4,0.007017543859649123,0.0043859649122807015,0.014912280701754385,0.002631578947368421,0.0017543859649122807,8.771929824561404e-4,0.002631578947368421,0.0017543859649122807,8.771929824561404e-4,0.0017543859649122807,0,0.0017543859649122807,0.0035087719298245615,0.0017543859649122807,0.012280701754385965,0.0412280701754386,0.012280701754385965,0,0.009649122807017544,0.0017543859649122807,0,8.771929824561404e-4,8.771929824561404e-4,0.002631578947368421,0.0043859649122807015,0.010526315789473684,0.01929824561403509,0.0017543859649122807,0.0043859649122807015,0.002631578947368421,0.002631578947368421,0.007017543859649123,0.0017543859649122807,0.0035087719298245615,0.009649122807017544,8.771929824561404e-4,0.0035087719298245615,0.007017543859649123,0,0,0.007894736842105263,0,8.771929824561404e-4,8.771929824561404e-4,0.0043859649122807015,0,0.009649122807017544,0.002631578947368421,8.771929824561404e-4,0.0061403508771929825,0.0061403508771929825,0,0.0017543859649122807,0.0035087719298245615,0.002631578947368421,0.01929824561403509,0.0035087719298245615,0.01929824561403509
БРАК ПО РАСЧЕТУ,Зощенко,0.0273224043715847,0.00273224043715847,0.004098360655737705,0,0.00273224043715847,0.001366120218579235,0.01639344262295082,0.001366120218579235,0.00273224043715847,0.001366120218579235,0.009562841530054645,0.006830601092896175,0.004098360655737705,0.009562841530054645,0,0,0.00273224043715847,0,0.004098360655737705,0.00273224043715847,0.00273224043715847,0.001366120218579235,0.00273224043715847,0,0.004098360655737705,0.050546448087431695,0.00273224043715847,0.00546448087431694,0.00273224043715847,0.006830601092896175,0,0.006830601092896175,0.00273224043715847,0.00546448087431694,0.00273224043715847,0.017759562841530054,0.025956284153005466,0,0.004098360655737705,0,0.00273224043715847,0.004098360655737705,0.01092896174863388,0.001366120218579235,0.00546448087431694,0.00273224043715847,0.00273224043715847,0.00546448087431694,0,0,0.009562841530054645,0.001366120218579235,0,0,0.00546448087431694,0.004098360655737705,0.006830601092896175,0.004098360655737705,0.001366120218579235,0,0.00546448087431694,0,0.001366120218579235,0,0.001366120218579235,0.00819672131147541,0.006830601092896175,0.023224043715846996
Брак через 10–15 лет,Чехов,0.006234413965087282,0.0012468827930174563,0.0012468827930174563,0.0024937655860349127,0,0.0024937655860349127,0.028678304239401497,0.008728179551122194,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,0.006234413965087282,0.008728179551122194,0.0012468827930174563,0.0012468827930174563,0.004987531172069825,0,0.006234413965087282,0.0024937655860349127,0.004987531172069825,0.0012468827930174563,0,0.007481296758104738,0.003740648379052369,0.007481296758104738,0.03865336658354115,0.0012468827930174563,0,0.0024937655860349127,0.008728179551122194,0.0012468827930174563,0.003740648379052369,0.0024937655860349127,0.003740648379052369,0,0.02119700748129676,0.022443890274314215,0.003740648379052369,0.006234413965087282,0,0,0.007481296758104738,0,0.0012468827930174563,0.012468827930174564,0.004987531172069825,0.0024937655860349127,0.003740648379052369,0.0012468827930174563,0.0012468827930174563,0.012468827930174564,0,0.0012468827930174563,0,0.007481296758104738,0.003740648379052369,0.0012468827930174563,0.004987531172069825,0.0012468827930174563,0,0.0024937655860349127,0,0,0.006234413965087282,0.003740648379052369,0.00997506234413965,0.004987531172069825,0.016209476309226933
Братец,Чехов,0.0205761316872428,0,0.00411522633744856,0,0.00205761316872428,0.00205761316872428,0.02263374485596708,0.00205761316872428,0.00205761316872428,0,0.00411522633744856,0,0,0.006172839506172839,0,0.00205761316872428,0,0.006172839506172839,0.00205761316872428,0.00823045267489712,0.00205761316872428,0,0.006172839506172839,0.006172839506172839,0.00823045267489712,0.03292181069958848,0.00205761316872428,0,0.00823045267489712,0.00205761316872428,0,0,0,0,0,0.01646090534979424,0.01646090534979424,0.00411522633744856,0,0.00823045267489712,0,0.00205761316872428,0.006172839506172839,0.00205761316872428,0.01440329218106996,0,0.00205761316872428,0.006172839506172839,0,0.00205761316872428,0.02263374485596708,0,0.00411522633744856,0,0,0,0.01646090534979424,0,0.00205761316872428,0.02880658436213992,0.00411522633744856,0,0.00205761316872428,0.00205761316872428,0.00411522633744856,0.00411522633744856,0.00823045267489712,0.0102880658436214
Брожение умов,Чехов,0.009249743062692703,0,0.003083247687564234,0.0020554984583761563,0.0010277492291880781,0,0.013360739979445015,0.0041109969167523125,0.003083247687564234,0,0.0020554984583761563,0.0041109969167523125,0.007194244604316547,0.007194244604316547,0.0010277492291880781,0.003083247687564234,0.0041109969167523125,0.0020554984583761563,0,0.0010277492291880781,0.0020554984583761563,0,0.0020554984583761563,0.010277492291880781,0.007194244604316547,0.05447070914696814,0.0041109969167523125,0,0.0020554984583761563,0.0020554984583761563,0,0.0020554984583761563,0,0,0,0.017471736896197326,0.02774922918807811,0.0010277492291880781,0.003083247687564234,0,0.0041109969167523125,0.0051387461459403904,0,0.0010277492291880781,0.006166495375128468,0.0020554984583761563,0.0020554984583761563,0.0041109969167523125,0,0.0010277492291880781,0.009249743062692703,0.0010277492291880781,0.003083247687564234,0.0010277492291880781,0.0020554984583761563,0.0020554984583761563,0.007194244604316547,0.003083247687564234,0.0010277492291880781,0.0010277492291880781,0.006166495375128468,0.003083247687564234,0.0010277492291880781,0.0020554984583761563,0.0020554984583761563,0.012332990750256937,0.006166495375128468,0.003083247687564234
Бумажник,Чехов,0.010403120936280884,0,0.0091027308192457735,0.002600780234070221,0.002600780234070221,0,0.02080624187256177,0,0.002600780234070221,0,0.0039011703511053317,0.0013003901170351106,0.0013003901170351106,0.0091027308192457735,0,0.002600780234070221,0,0.015604681404421327,0,0.002600780234070221,0.002600780234070221,0.0013003901170351106,0.002600780234070221,0.006501950585175552,0.0091027308192457735,0.045513654096228866,0.0039011703511053317,0.002600780234070221,0.007802340702210663,0.0039011703511053317,0.0039011703511053317,0.0013003901170351106,0,0.002600780234070221,0.007802340702210663,0.016905071521456438,0.014304291287386216,0.002600780234070221,0,0.0013003901170351106,0,0.005201560468140442,0.0013003901170351106,0.002600780234070221,0.011703511053315995,0,0.0013003901170351106,0.006501950585175552,0.0013003901170351106,0,0.0091027308192457735,0.0013003901170351106,0.002600780234070221,0.006501950585175552,0.005201560468140442,0.005201560468140442,0.0039011703511053317,0.0013003901170351106,0,0.0091027308192457735,0,0.0013003901170351106,0.0013003901170351106,0.0013003901170351106,0,0.014304291287386216,0.007802340702210663,0.007802340702210663
В аптеке,Чехов,0.006375227686703097,0,0.0018214936247723133,0.00273224043715847,0.0018214936247723133,0.0036429872495446266,0.0273224043715847,9.107468123861566e-4,0,0.0018214936247723133,0.0018214936247723133,0.0036429872495446266,9.107468123861566e-4,0.0018214936247723133,0,0.0036429872495446266,0.00273224043715847,0.007285974499089253,0.0018214936247723133,0.0018214936247723133,0,0,0.0036429872495446266,0.006375227686703097,0.006375227686703097,0.04371584699453552,0.006375227686703097,0.0018214936247723133,0.01092896174863388,0.007285974499089253,0,9.107468123861566e-4,0.0036429872495446266,0.00273224043715847,0,0.01912568306010929,0.014571948998178506,0.004553734061930784,0.00273224043715847,0.0036429872495446266,0,0.004553734061930784,9.107468123861566e-4,0.0018214936247723133,0.017304189435336976,0,0.004553734061930784,0.00546448087431694,9.107468123861566e-4,9.107468123861566e-4,0.014571948998178506,0.0018214936247723133,0.00273224043715847,0,0.0018214936247723133,9.107468123861566e-4,0.01092896174863388,0.00273224043715847,0.00273224043715847,0,0.00546448087431694,9.107468123861566e-4,0.0018214936247723133,0,0,0.01366120218579235,0.0018214936247723133,0.006375227686703097
В бане,Чехов,0.016964695093993582,0.001375515818431912,0.0050435580009170105,0.0022925263640531865,0.0022925263640531865,9.170105456212746e-4,0.014672168729940394,0.0022925263640531865,0.0018340210912425492,4.585052728106373e-4,0.0041265474552957355,0.009628610729023384,0.0036680421824850985,0.005502063273727648,9.170105456212746e-4,0,0.004585052728106373,0.007336084364970197,0.0022925263640531865,0.004585052728106373,0,0.0018340210912425492,0.002751031636863824,0.005502063273727648,0.01054562127464466,0.04264099037138927,0.007794589637780834,0.001375515818431912,0.008253094910591471,0.007336084364970197,4.585052728106373e-4,0.0018340210912425492,0.004585052728106373,0.0041265474552957355,9.170105456212746e-4,0.014213663457129757,0.027510316368638238,0.001375515818431912,4.585052728106373e-4,0.001375515818431912,0.0032095369096744614,0.0036680421824850985,0.0032095369096744614,0.001375515818431912,0.009628610729023384,0.002751031636863824,0.001375515818431912,0.0068775790921595595,4.585052728106373e-4,4.585052728106373e-4,0.016964695093993582,0.001375515818431912,0.002751031636863824,9.170105456212746e-4,0.0050435580009170105,0.0022925263640531865,0.00871160018340211,0.0036680421824850985,0.002751031636863824,0.0041265474552957355,0.0041265474552957355,0.0018340210912425492,9.170105456212746e-4,0.004585052728106373,4.585052728106373e-4,0.013755158184319119,0.007336084364970197,0.018340210912425492
В вагоне,Чехов,0.011095700416088766,0,0.0020804438280166435,0,6.934812760055479e-4,6.934812760055479e-4,0.024271844660194174,0.0013869625520110957,0,0.0027739251040221915,0.0027739251040221915,0.0076282940360610264,0.0013869625520110957,0.0062413314840499305,0,6.934812760055479e-4,0.0034674063800277394,0.0027739251040221915,0.0034674063800277394,0,0,0.0013869625520110957,0.0027739251040221915,0.004160887656033287,0.0034674063800277394,0.038834951456310676,0.006934812760055479,0.0013869625520110957,0.005547850208044383,0.0034674063800277394,0.0020804438280166435,6.934812760055479e-4,0.004160887656033287,0.0027739251040221915,0.004160887656033287,0.016643550624133148,0.02288488210818308,6.934812760055479e-4,0.0034674063800277394,6.934812760055479e-4,0.0020804438280166435,6.934812760055479e-4,0.0027739251040221915,0.0020804438280166435,0.006934812760055479,0.0020804438280166435,0.0034674063800277394,0.0034674063800277394,0.0020804438280166435,0,0.011789181692094313,0,6.934812760055479e-4,0.0020804438280166435,0.0034674063800277394,0.0013869625520110957,0.010402219140083218,6.934812760055479e-4,0.0013869625520110957,0.011095700416088766,0.0076282940360610264,6.934812760055479e-4,6.934812760055479e-4,0.0020804438280166435,0.0027739251040221915,0.011789181692094313,0.0048543689320388345,0.011095700416088766
В гостиной,Чехов,0.008152173913043478,0,0,0,0,0.002717391304347826,0.029891304347826088,0,0.016304347826086956,0.002717391304347826,0,0,0.016304347826086956,0.002717391304347826,0,0,0,0.005434782608695652,0,0,0.002717391304347826,0,0.002717391304347826,0,0,0.043478260869565216,0.008152173913043478,0.002717391304347826,0.010869565217391304,0.016304347826086956,0.005434782608695652,0.005434782608695652,0,0.002717391304347826,0,0.016304347826086956,0.01358695652173913,0,0.008152173913043478,0,0,0.002717391304347826,0.005434782608695652,0,0.008152173913043478,0.005434782608695652,0.002717391304347826,0.005434782608695652,0,0.002717391304347826,0.02717391304347826,0.002717391304347826,0,0,0.002717391304347826,0,0.002717391304347826,0,0.002717391304347826,0.005434782608695652,0.002717391304347826,0,0.002717391304347826,0,0,0,0.01358695652173913,0.010869565217391304
В ландо,Чехов,0.02037351443123939,0,0.003395585738539898,0,0,0,0.01697792869269949,0.003395585738539898,0.003395585738539898,0,0.001697792869269949,0.008488964346349746,0.006791171477079796,0.001697792869269949,0.003395585738539898,0,0.001697792869269949,0.0050933786078098476,0.003395585738539898,0,0.001697792869269949,0.003395585738539898,0.001697792869269949,0.0050933786078098476,0.008488964346349746,0.03904923599320883,0.003395585738539898,0.003395585738539898,0.003395585738539898,0.011884550084889643,0.001697792869269949,0.003395585738539898,0.006791171477079796,0.0050933786078098476,0,0.01697792869269949,0.028862478777589132,0,0.003395585738539898,0.006791171477079796,0.008488964346349746,0.010186757215619695,0,0.003395585738539898,0.015280135823429542,0.001697792869269949,0.003395585738539898,0.010186757215619695,0,0,0.011884550084889643,0,0,0,0.0050933786078098476,0,0.003395585738539898,0.001697792869269949,0,0,0.008488964346349746,0.001697792869269949,0,0.001697792869269949,0,0.0050933786078098476,0.0050933786078098476,0.011884550084889643
