pub_ID,pub_name,pub_town
25487,The Cally,N7
25488,The Bedford Tavern,N7
2549,Cambridge Brew House,Cambridge
25495,The Coronet (JD Wetherspoon),N7
25497,The Enkel Arms,N7
255,Black Castle,Bristol
2550,Burleigh Arms,Cambridge
25502,The Lamb,N7
25506,The Swimmer at The Grafton Arms,N7
25507,Tommy Flynn's,N7
25508,Islington Sports Bar,N7
2551,d'Arry's,Cambridge
25510,The Castle Bar,N7
25513,The Horatia,N7
25514,Che,N7
25519,Newmarket Ale House,N7
2552,The Cambridge Blue,Cambridge
25522,The Prince Edward,N7
25524,The Eaglet,N7
25528,Doyles Tavern,N7
25529,The Tufnell Park Tavern,N7
25530,The Two Brewers,N7
25531,Victoria Tavern,N7
25532,House of Hammerton,N7
25534,Small Beer,N8
25535,The Great Northern Railway Tavern,N8
25536,The Harringay Arms,N8
2554,The Carlton Arms,Cambridge
25541,The Priory,N8
25543,The Hope & Anchor,N8
25544,Princess Alexandra,N8
25546,The Queens Hotel,N8
25549,The Three Compasses,N8
2555,The Carpenters Arms,Cambridge
25550,The Toll Gate (JD Wetherspoon),N8
25552,The Beehive,N9
25556,The Hyde Arms,N9
25558,The Lamb Inn,N9
2556,The Carpenters Arms,Great Wilbraham
25561,The Railway Tavern,N9
25562,The Rising Sun,N9
25564,Stag & Hounds,N9
25568,The Famous Royal Oak,N10
2557,The Castle Inn,Cambridge
25570,John Baird,N10
25571,The Maid Of Muswell,N10
2558,The Castle,Cambridge
25580,The New Crown (JD Wetherspoon),N14
25581,The Osidge Arms,N14
25589,The Elephant Inn,N12
2559,Cellar Bar 8,Cambridge
25591,The Tally Ho,N12
25598,Occasional Half,N13
256,The Black Cat,Bristol
25605,Golden Sands Bar,N15
25606,The Fountain,N15
25610,The Lord Palmerston,N15
25615,True Craft,N15
25616,No. 8,N15
25617,The Army & Navy,N16
25618,Auld Shillelagh,N16
25619,The Birdcage,N16
2562,Champion of the Thames,Cambridge
25623,Coach & Horses,N16
25624,The Axe,N16
25625,Scenario,N16
25627,The Jolly Butchers,N16
25628,Londesborough,N16
25629,The Red Lion,N16
2563,The Chequers,Pampisford
25631,Marquis Of Lansdowne,N16
25633,Be-Bop-A-Lula,N16
25634,The Leconfield ,N16
25636,The Railway Tavern Ale House,N16
25637,The Rochester Castle (JD Wetherspoon),N16
25638,The Rose & Crown,N16
25639,Yucatan Bar,N16
25640,Ryans N16,N16
25641,Shakespeare,N16
25642,The Clarence Tavern,N16
25646,Antwerp Arms,N17
25648,The Beehive,N17
25649,No. 8,N17
25652,The Bricklayer,N17
25653,The Coach & Horses,N17
25656,Elbow Room,N17
25657,The Elmhurst,N17
25658,Ferry Boat Inn,N17
25660,The New Moon,N17
25661,The Bill Nicholson,N17
25662,The Olive Branch,N17
25667,The Ship,N17
2567,The Clarendon Arms,Cambridge
25670,The Victoria,N17
25671,The Volunteer,N17
25677,The Duke Of Edinburgh,N22
25685,The Park Inn,N22
2569,Cockerel,Castle Camps
25690,The Westbury,N22
25691,The Salisbury,Manchester
25692,Hennigan's,Levenshulme
25694,Acres Inn,Denton
25696,Toby Carvery Ainsworth,Radcliffe
25698,Airport Hotel,Manchester
25699,The Albion Inn,Manchester
257,Black Horse,Clapton In Gordano
2570,The Corner House,Cambridge
25703,Alliance Inn,Blackley
25704,Angel Hotel,Denton
25705,The Angel Inn,Gorton
25706,The Anglers Arms,Failsworth
25708,Ape & Apple,Manchester
2571,The Architect,Cambridge
25710,Lazy Toad,Droylsden
25713,The Atherton Arms,Atherton
25721,The Waterside,Salford
25723,Albert's,Didsbury
25724,Bay Horse,Denton
25726,Bar 1,Radcliffe
25727,The Bay,Failsworth
25729,Beech Inn,Chorlton cum Hardy
2573,The Cricketers,Cambridge
25730,The Unicorn,Radcliffe
25731,The Angel,Manchester
25736,The Bent Brook,Manchester
25738,The Big Western,Manchester
25739,Bigwigs,Manchester
2574,Cross Keys,Caxton
25742,Bird I'th Hand,Manchester
25743,The Bird In Hand,Salford
25747,The Blue Bell Inn,Levenshulme
25749,The Blue Bell,Salford
25750,Blue Bell Hotel,Manchester
25754,Boro,Radcliffe
25755,The Boundary Stone,Manchester
25757,Music Lounge,Denton
25759,Brewers Arms,Manchester
2576,Crown Inn,Linton
25761,The Bricklayers Arms,Failsworth
25765,The Bridge,Manchester
25766,Bridgewater Hotel,Manchester
25770,Britannia Inn,Middleton
25771,Champs,Manchester
2578,Devonshire Arms,Cambridge
25786,Broomstairs,Denton
25787,Bulls Head,Tyldesley
25788,Northern Crafthouse,Whitefield
25789,The Bulls Head,Salford
2579,The Dobblers Inn,Cambridge
25790,Bulls Head,Manchester
25791,The Rose & Monkey Hotel,Manchester
25792,The Bush,Droylsden
25794,The Buxton Inn,Droylsden
25798,Cart & Horses,Tyldesley
25799,Castle Hotel,Manchester
258,The Black Horse,Bristol
2580,Dog & Duck,Linton
25802,Indigo,Manchester
25803,Napoleons,Manchester
25813,The Church Inn,Prestwich
25819,Churchills,Manchester
25820,Circus Tavern,Manchester
25822,The Clarendon,Manchester
25829,Coach & Horses,Whitefield
25831,The Coach & Horses,Denton
25833,Cock Hotel,Denton
25836,Commercial Inn,Prestwich
25843,Cotton Tree Inn,Middleton
25844,The Cotton Tree Inn,Failsworth
25847,Cross Keys,Whitefield
25850,Crown & Anchor,Manchester
25851,Crown & Anchor,Manchester
25852,Crown & Cushion,Failsworth
25856,Crown Inn,Didsbury
25858,The Crown Inn,Northenden
2586,The Eagle,Cambridge
25860,George Kirkpatrick,Denton
25864,Dane Bank Hotel,Denton
25868,Derby Brewery Arms,Manchester
2587,The Earl Of Beaconsfield,Cambridge
25874,Dog & Partridge,Salford
25875,Dog & Partridge,Didsbury
25876,Dog & Partridge Inn,Failsworth
25878,The Blind Pig,Salford
2588,The Elm Tree,Cambridge
25882,Duke Of York,Salford
25883,Duke Of York,Salford
25884,Dukes 92,Manchester
25885,Dukes Gate,Little Hulton
25886,Dun Mare Inn,Little Hulton
25887,Edgar Wood,Middleton
25888,Dutch Birds Inn,Failsworth
25889,Dutton Arms,Salford
2589,The Empress,Cambridge
25891,Eagle & Child,Whitefield
25893,Egerton Arms,Salford
25899,Fairfield Arms,Manchester
259,The Dark Horse,Bristol
25904,Farmers Arms,Prestwich
25906,The Farmers Arms,Salford
25907,Fiddlers Green,Levenshulme
25908,B Lounge at Piccadilly,Manchester
25909,The Firbank,Wythenshawe
2591,The Five Bells,Burwell
25910,The Fletchers Arms,Denton
25911,The Footage,Manchester
25912,Last Orders,Salford
25913,The Bank,Manchester
25915,The Foresters Arms,Prestwich
25917,The Greenfinch,Manchester
25918,Fox & Hounds,Manchester
25919,Fox Inn,Manchester
25921,The Nags Head,Salford
25924,Friendship Inn,Middleton
25925,Friendship Tavern,Gorton
25928,Gardeners Arms,Gorton
25931,The Gardeners,Atherton
25935,The Gateway (JD Wetherspoon),East Didsbury
25943,Goats Gate,Whitefield
25944,The Gold Cup,Manchester
25945,Golden Lion,Salford
25947,The Grafton Arms,Manchester
25949,The Grand Central,Manchester
2595,The Fort Saint George,Cambridge
25951,The Grapes,Radcliffe
25952,The Grapes,Salford
25961,Grosvenor Arms,Newton Heath
25964,The Grove Inn,Manchester
25965,The Grove,Manchester
25967,Gullivers,Manchester
25968,The Half Moon,Tyldesley
25969,Half Way House,Droylsden
25973,Hanging Gate Inn,Manchester
25976,The Hare & Hounds,Manchester
2598,NOVI,Cambridge
25982,Hawthorn Hotel,Radcliffe
25987,English Lounge,Manchester
2599,The Fox Inn,Burwell
25993,The Hopwood,Slattocks
25994,Horse & Jockey,Chorlton cum Hardy
25996,The Horseshoe,Stoneclough
260,Starbucks Coffee Lounge @ Lodge on the Park Hotel,Bristol
26002,The Houghton Arms,Failsworth
26003,The Huntington,Manchester
26007,Joiners Arms,Middleton
26008,The Jolly Butcher,Manchester
26009,Jolly Carter,Droylsden
2601,The Free Press,Cambridge
26010,Jolly Carter Inn,Middleton
26011,The Jolly Carter,Salford
26013,Jolly Hatters Inn,Denton
26015,The Jolly Hatters,Denton
26016,The Jolly Nailer,Atherton
26018,Joshua Brooks,Manchester
26023,The Kenyon,Middleton
26025,The King George VI,Atherton
26026,The Freemount,Manchester
26029,Weavers Rest,Atherton
2603,The Geldart,Cambridge
26032,Lamb Hotel,Eccles
26033,The Lamb Inn,Failsworth
26034,Lancashire Fold,Manchester
26038,Letters Inn,Atherton
2604,George & Dragon,Elsworth
26043,The Lion,Manchester
26045,Lord Clive Inn,Whitefield
26046,Lord Nelson,Manchester
26047,Lord Nelson,Manchester
26049,Lord Raglan Inn,Manchester
2605,The George Inn,Babraham
26051,Lowes Arms,Denton
26056,Manchester Road Inn,Tyldesley
26061,The Marble Arch,Manchester
26062,The Mare & Foal,Failsworth
26063,Mason Arms,Atherton
2607,The Emperor,Cambridge
26071,Middleton Archer,Middleton
26074,The Millgate,Failsworth
26076,The Miners Arms,Tyldesley
26077,Monroes,Manchester
26078,The Moon Under Water (Lloyds No. 1),Manchester
26079,The Moorings,Manchester
2608,The Golden Ball,Boxworth
26080,Moorside Farm,Salford
26081,The Morning Star,Salford
26082,The Morning Star,Radcliffe
26083,Mort Arms,Tyldesley
26085,Moss Vale,Manchester
26087,Mountain Ash,Manchester
26088,Mountain Dew,Atherton
26089,Mulligans,Manchester
2609,Golden Hind,Cambridge
26090,The Nags Head,Manchester
26092,The Navigation,Manchester
26093,The Nelson Inn,Didsbury
26094,Nelson Tavern,Failsworth
26096,New Crown Inn,Manchester
26097,New Grove Inn,Whitefield
26098,New Inn,Radcliffe
26099,The New Inn,Middleton
261,Black Swan,Bristol
2610,Willow Tree,Bourn
26100,The Newmarket,Manchester
26102,New Union,Manchester
26104,The Allotment,Manchester
26105,The Nook,Middleton
26111,The Oddfellows Arms,Salford
26112,The Old Abbey,Manchester
26113,Old Cock Inn,Middleton
26114,The Old Cross Hotel,Radcliffe
26117,Old Pack Horse,Manchester
26119,The Roebuck,Middleton
26120,The Old Tower Inn,Radcliffe
26122,The Old Wellington,Manchester
26123,Olde Boars Head,Middleton
26125,Orion Inn,Manchester
26127,The Ostrich,Prestwich
26129,The Oxnoble,Manchester
2613,Granta,Cambridge
26136,Park Hotel,Salford
26139,Park Inn,Salford
2614,The Grapes,Cambridge
26140,The Park View,Manchester
26141,The Parkfield Inn,Whitefield
26144,The Parrswood,Manchester
26145,The Pendle Witch,Atherton
26147,The Penny Farthing,Denton
26152,Pig On The Wall,Droylsden
26155,The Plough Hotel,Manchester
26156,Plough Inn,Cadishead
26165,The Prince Of Wales,Manchester
2617,Green Dragon,Chesterton
26171,The Queens Arms,Manchester
26172,Queens Hotel,Manchester
26173,The Queens Hotel,Tyldesley
26174,The Radclyffe Arms,Middleton
26175,The Railway & Linnet Inn,Manchester
26176,Railway & Naturalist Inn,Prestwich
26177,Railway Hotel,Clayton Bridge
26178,Railway Hotel,Manchester
26179,The Railway,Radcliffe
2618,The Green Man,Grantchester
26181,The Railway Inn,Droylsden
26182,The Railway Tavern,Manchester
26187,The Rampant Lion,Rusholme
26192,Red Lion,Prestwich
26193,Red Lion,Salford
26194,The Red Lion Hotel,Denton
26197,The Red Lion,Atherton
26199,Red Rose Inn,Manchester
262,The Black Swan,Bristol
26200,Hive,Manchester
26201,Rising Sun,Manchester
26205,Rockhouse Hotel,Salford
26206,Thornberries,Middleton
26207,The Roebuck,Manchester
26209,The Royal,Atherton
2621,The Hare & Hounds,Harlton
26211,The Royal Oak,Didsbury
26215,The Royal Oak,Manchester
26217,The Slug & Lettuce,Manchester
26218,The Salutation Inn,Manchester
26219,Same Yet Inn,Prestwich
26220,The Sandbar,Manchester
26222,Sawyers Arms,Manchester
26226,The Seven Oaks,Manchester
26229,The Shakespeare,Manchester
2623,The Haymakers,Chesterton
26230,Shamrock Inn,Little Hulton
26232,The Font,Manchester
26234,The Ship Canal,Salford
26235,The Ship Inn,Slattocks
26236,The Shiredale,Manchester
26237,The Showboat,Salford
26238,The Sidings,Manchester
2624,The Grain & Hop Store,Cambridge
26240,Skenning Bob's,Tyldesley
26245,The Sparking Clog,Radcliffe
26248,Albert Square Chop House,Manchester
26251,Stanley Arms,Salford
26256,The Station,Didsbury
26258,The Strawberry Gardens,Droylsden
2626,The Hoops,Barton
26261,Sun In September,Manchester
26262,The Sun Inn,Failsworth
26263,The Sun Inn,Manchester
26265,Swan,Collyhurst
26266,The New Swan,Radcliffe
26270,The Tandle Hill Tavern,Middleton
26273,The Tatton Arms,Manchester
26274,The Temple,Manchester
2628,The Hop Bind,Cottenham
26291,The Smithfield Market Tavern,Manchester
26296,Three Legs Of Man,Manchester
26298,Tiger Moth,Irlam
26300,The Tollgate,Manchester
26301,The Toll Point,Denton
26302,The Top Derby Inn,Blackley
26303,The Top House,Salford
26304,The Town Hall Tavern,Salford
26306,Trafford Hall Hotel,Manchester
26309,Travellers Call,Manchester
26313,The Turnpike,Manchester
26316,The Unicorn,Salford
26319,The Union Inn,Levenshulme
2632,The John Barleycorn,Duxford
26320,Urmston Hotel,Manchester
26325,The Victoria,Manchester
26326,The Vine Inn,Manchester
26329,The Vulcan,Manchester
26330,The Vulcan,Manchester
26331,Waggon & Horses,Manchester
26334,The Waldorf,Manchester
26336,Waterside Hotel & Leisure Club,Manchester
26337,The Welcome Inn,Whitefield
26339,Wellington Inn,Salford
26343,Wetherspoons Piccadilly (aka The Manchester & County),Manchester
26346,Wheatsheaf Inn,Failsworth
2635,The Jolly Millers,Cottenham
26350,White Horse Inn,Irlam
26352,The White House,Denton
26354,White Lion,Little Hulton
26355,White Lion Hotel,Manchester
26357,The White Lion,Salford
26358,White Swan,Salford
26361,Willow Tavern,Failsworth
26364,The Wilton Arms,Radcliffe
26367,The Windmill,Failsworth
26368,Woodhouse Gardens Inn,Failsworth
2637,The King Street Run,Cambridge
26370,Woodstock Arms,Manchester
26371,Woodthorpe Hotel,Prestwich
2638,King William IV,Histon
26381,The Beehive,Birkenhead
26383,The Blue Bell,Birkenhead
26384,Caernarvon Castle,Prenton
26385,The Lion,Birkenhead
26387,The Cavendish,Birkenhead
26389,Charing Cross Hotel,Birkenhead
2639,The Kings Head,Sawston
26391,Christies,Birkenhead
26392,The Claughton,Birkenhead
26398,The Crown,Birkenhead
264,The Blaise Inn,Bristol
26400,The Dell,Prenton
26401,Derby Arms,Rock Ferry
26404,The Garrick Snug,Birkenhead
26405,George & Dragon,Birkenhead
26407,Half Way House,Birkenhead
26409,The Imperial Tavern,Birkenhead
2641,Dyke's End,Reach
26410,Sue's Bar,Birkenhead
26412,The Lord Napier,Rock Ferry
26414,Hornblowers,Birkenhead
26417,The Birch Tree,Birkenhead
26418,The Myrtle,Birkenhead
26419,The North Star,Birkenhead
2642,The Kingston Arms,Cambridge
26421,Molly's Chambers,Birkenhead
26423,The Old House At Home,Birkenhead
26425,The Park View Hotel,Birkenhead
26427,Prenton Park Hotel,Birkenhead
26428,The Queens Arms,Prenton
26429,The Queens Hotel,Birkenhead
26431,Richmond Hotel,Birkenhead
26434,Rockvilla Hotel,Birkenhead
26438,Sea Dog Hotel,Birkenhead
26439,The Shrewsbury Arms,Prenton
26440,The Stork Hotel,Birkenhead
26441,Swan Hotel,Prenton
26448,Vittoria Vaults,Birkenhead
26449,The Warwick,Prenton
2645,The Lion & Lamb,Milton
26452,Wirral Hundred,Prenton
26453,The Riverview,Birkenhead
26456,Albion Hotel,Bootle
2646,Little Rose,Haslingfield
26461,Cat & Fiddle,Bootle
26466,The Jawbone Tavern,Bootle
26469,The Linacre,Bootle
2647,Live & Let Live,Cambridge
26470,Madigans Lighthouse,Bootle
26472,The Mayflower,Bootle
26473,The Merton Inn,Bootle
26474,The Little Merton,Bootle
26487,The Richard John Blackler (JD Wetherspoon),Liverpool
2649,The Three Horseshoes,Stapleford
26493,The Albany,Old Swan
26494,The Albert,Aigburth
26497,The Alexandra,Waterloo
2650,Blue Moon,Cambridge
26503,The Ashdale Inn,Wavertree
26507,Baltic Fleet,Liverpool
26509,Barlow Arms,Walton
2651,The Med,Cambridge
26513,The Beehive,Liverpool
26516,Belmont Hotel,Anfield
26519,Birkey Hotel,Crosby
2652,The Maypole,Cambridge
26520,The Black Angus,Stockbridge Village
26521,The Black Bull,Walton
26522,Black Horse Hotel,Old Swan
26523,The Black Horse,Walton
26524,The Blackburne,Liverpool
26525,Bleak House,Toxteth
26527,Blue Anchor Inn,Aintree
26528,Cross House Inn,Formby
26529,The Pinewoods,Formby
2653,The Milton Arms,Cambridge
26532,The Bowring Park Hotel,Childwall
26533,The Bramley Moore,Kirkdale
26534,The Flat Iron,Anfield
26535,The Breeze,Walton
26537,The Brewery Tap,Toxteth
26539,Britannia Inn,Toxteth
2654,The Mitre,Cambridge
26540,The Britannia,Kirkdale
26543,The Brown Cow,Woolton
26545,The James Monro,Liverpool
26546,The Bull Dog,West Derby
26547,The Cabbage Hall,Anfield
26549,The Caledonia,Liverpool
2655,The Navigator,Little Shelford
26553,Carnarvon Castle,Liverpool
26554,Carters Arms,Kirkby
26556,Cavern Pub,Liverpool
26561,The Chepstow Castle,Walton
26563,The Childwall Fiveways Hotel (JD Wetherspoon),Wavertree
26568,The Clock,Walton
26570,The Clubmoor,Anfield
26574,The Cobden,Woolton
26575,The Coburg,Toxteth
26576,Cock & Bottle,Wavertree
26579,The Coffee House,Woolton
26582,Coopers,Liverpool
26584,The Corner Tavern,Old Swan
26585,Cornmarket Hotel,Liverpool
26589,Cross Keys,Liverpool
2659,The Old Spring,Cambridge
26590,The Crown Inn,West Derby
26596,The Derby Arms,Woolton
26597,The Derby Hotel,Garston
26599,The Derby Lodge,Old Swan
266,The Blue Bowl,West Harptree
26602,The Deysbrook,West Derby
26608,The Eagle,Kirkdale
2661,Panton Arms,Cambridge
26610,Earl Marshall,Wavertree
26611,The Edinburgh,Crosby
26612,The Elephant,Woolton
26613,The Elm Tree,Walton
26614,Endbutt Hotel,Crosby
26616,The CookHouse,Woolton
26618,The Excelsior,Liverpool
26621,Falcon Hotel,Kirkby
26624,The Fantail,Kirkby
26625,Farmers Arms,Kirkby
26628,The Brookhouse,Wavertree
26633,Flanagans Apple,Liverpool
26634,Flat House,Tuebrook
26635,The Mill House,Speke
26637,The Freshfield,Formby
2664,Pickerel Inn,Cambridge
26640,The Navigator (JD Wetherspoon),Old Swan
26642,The George Hotel,Crosby
26644,The George,Anfield
26645,Glass House,Old Swan
26646,Bernie May's Bar,Walton
26647,The Globe,Toxteth
26648,The Globe,Liverpool
26650,The Leigh Arms,Walton
26655,Grapes Hotel,Crosby
26657,The Grapes,Formby
26658,Grapes Inn,Woolton
2666,Plough & Fleece,Horningsea
26660,The Grapes,Liverpool
26662,The Vinebrook,Fairfield
26666,Top House,Walton
2667,The Plough Inn,Fen Ditton
26670,The Grove,Everton
26674,Halton Castle,West Derby
26677,McCartneys Bar,Liverpool
26679,Harlech Castle,Walton
2668,Plough,Great Shelford
26686,The Childe of Hale,Hale Village
2669,The Plough,Coton
26693,Huyton Park Hotel,Huyton
26695,Jacaranda,Liverpool
26698,The Johnny Todd,Kirkby
26699,Jolly Miller,West Derby
267,The Cotham Arms,Bristol
26700,Jubilee,Litherland
26701,The Kensington,Fairfield
26703,Kingfisher,Kirkby
26705,Toby Carvery Aigburth,Aigburth
26712,Lennons Bar,Liverpool
26714,Lion & Unicorn,Waterloo
26715,Lion Tavern,Liverpool
26716,The Liver Hotel,Waterloo
26718,The Liverpool,Liverpool
2672,The Poacher,Elsworth
26720,The Lord Nelson,Knotty Ash
26722,The Lord Warden,Liverpool
26723,The Lutine Bell,Everton
26724,Ma Egertons,Liverpool
2673,The Portland Arms,Cambridge
26730,The Masonic,Garston
26732,The Lodge,Aigburth
26733,Masquerade Bar,Liverpool
26737,The Melbourne,Stoneycroft
26738,The Merchant,Liverpool
26740,Mere Bank,Everton
26741,The Midden,Everton
26743,The Monro,Liverpool
26746,The Nags Head,Crosby
26749,The New Boundary Inn,Wavertree
26752,Courtyard,Liverpool
26754,The Newsham Park,Kensington
2676,The Queens Head,Newton
26761,The Oakfield,Anfield
26766,The Old Fort,Kensington
26767,Brambles,Old Swan
26768,Old Post Office,Liverpool
26769,Newington Temple,Liverpool
26770,The Old Swan,Old Swan
26771,The Olympia,Liverpool
26772,The Orient,Speke
26775,Harvester Otterspool,Aigburth
26776,Bradley's Wine Bar,Walton
26777,The Pacific,Litherland
26778,The Park,Anfield
2678,Quy Mill Hotel,Stow-Cum-Quy
26780,The Peacock,Kirkdale
26781,Peter Kavanaghs,Toxteth
26782,The Pheasant Inn,Hightown
26783,Philharmonic Dining Rooms,Liverpool
26791,The Ploughman,Stockbridge Village
26794,Pogue Mahone,Liverpool
26799,The Premiere,Kirkby
268,Kings Arms,Bristol
26802,The Prince Arthur,Walton
26803,The Prince George,Walton
26805,The Pumphouse,Liverpool
26807,The Queens Arms,Aintree
2681,The Railway Vue,Impington
26815,The Railway,Liverpool
26816,Railway Hotel,Litherland
26822,The Crafty Chandler,Liverpool
26824,The Raven,Waterloo
26825,The Brick,Walton
26826,The Fox,Maghull
26827,The Red Lion,Litherland
26829,Brownlows,Liverpool
2683,The Red Bull,Cambridge
26834,Thomas Rigby's,Liverpool
26835,Roots,Liverpool
26836,The Rocket,Broadgreen
26837,Roscoe Head,Liverpool
26838,Rose & Crown,Liverpool
26840,Rose Of Mossley,Mossley Hill
26842,The Rose Vaults,Wavertree
26843,The Roughwood,Kirkby
26849,The Royal Oak,Crosby
2685,Red Lion,Cherry Hinton
26852,Royal Standard,West Derby
26854,Running Horses,Maghull
26855,Saddle Inn,Walton
26856,The Saddle,Liverpool
26857,Twelfth Man,Anfield
2686,Red Lion Hotel,Whittlesford
26860,Dodds Bar,Anfield
26865,Scotch Piper Inn,Lydiate
26868,Seel Arms,Huyton
2687,The Red Lion,Histon
26870,Sefton Arms,West Derby
26875,Sheil Park,Fairfield
26876,Shenanigans,Liverpool
26878,Ship & Mitre,Liverpool
26879,Sir Walter Raleigh,Kensington
26882,McGinty's,Old Swan
26884,Berry & Rye,Liverpool
26887,St Hilda's Pub,Walton
26890,Stanley Arms,Huyton
26894,The Storrsdale,Mossley Hill
26897,Swan Inn,Garston
26898,The Swan Inn,Liverpool
26908,May Duncans,Everton
2691,The Robin Hood,Cherry Hinton
26912,The Sparrowhawk,Formby
26914,Turpins,Everton
26917,The Valley,Everton
26918,Vauxhall Vaults,Liverpool
26919,Victoria,Waterloo
2692,The Rock,Cambridge
26922,The Village Inn,Formby
26924,Frank's,Wavertree
26925,The Vines (The Big House),Liverpool
26927,Volunteer Canteen,Waterloo
26929,The Warbreck,Walton
